decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied
profile:LA_CA_L:google:cid:16458988322556177375,LA_CA_L,google:cid:16458988322556177375,Global Dental Assistant Program.,"7136 Haskell Ave #217, Van Nuys, CA 91406",business_listings,Educational institution,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:a5d78c435f0148a2,unknown,,Educational institution,dental,school_or_training,education,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Augusta_GA_L:google:cid:12137716057317078040,Augusta_GA_L,google:cid:12137716057317078040,Top Dentists LLC,"961 Broad St, Augusta, GA 30901",maps_core|maps_specialist,Market researcher,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:c85032f10b2ddde9,unknown,,Market researcher,dentist,,research_or_sales,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Buffalo_NY_L:google:cid:355931956425941180,Buffalo_NY_L,google:cid:355931956425941180,McClelland Small Animal Hospital,"455 Ellicott St, Buffalo, NY 14203",maps_core,Animal hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:d1bdc0276582982d,unknown,,Animal hospital,,animal|hospital,animal_provider,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Eureka_CA_S:google:cid:17288488438933510604,Eureka_CA_S,google:cid:17288488438933510604,Broadway Animal Hospital,"3700 Broadway St, Eureka, CA 95503",maps_core,Animal hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:d1bdc0276582982d,unknown,,Animal hospital,,animal|hospital,animal_provider,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Eureka_CA_S:google:cid:11050925436210414761,Eureka_CA_S,google:cid:11050925436210414761,Healing Spirit Animal Wellness Center,"7650 Myrtle Avenue, Eureka, CA 95503",maps_core,Animal hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:d1bdc0276582982d,unknown,,Animal hospital,,animal,animal_provider,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Macon_GA_M:google:cid:1164194923902499357,Macon_GA_M,google:cid:1164194923902499357,Hudspeth Animal Hospital,"510 Pio Nono Ave, Macon, GA 31204",maps_core,Animal hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:d1bdc0276582982d,unknown,,Animal hospital,,animal|hospital,animal_provider,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Buffalo_NY_L:google:cid:15534335769424063628,Buffalo_NY_L,google:cid:15534335769424063628,ABEL Dental Software Inc,"50 Fountain Plz #1400, Buffalo, NY 14202",maps_core|maps_specialist,Software company,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:dfee5c9d3f99f6c3,unknown,,Software company,dental,software,software_or_marketing,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:NYC_NY_L:google:cid:86366606213307897,NYC_NY_L,google:cid:86366606213307897,"Fabysmiles – Dental, Medical, Medspa & Aesthetic Recruitment","211 E 43rd St, New York, NY 10017",business_listings,Employment agency,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:f49cde5c98362481,unknown,,Employment agency,dental,medical,staffing,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Macon_GA_M:google:cid:15348972201900678381,Macon_GA_M,google:cid:15348972201900678381,Meservey & Associates,"830 Mulberry St Ste 104, Macon, GA 31201",maps_core,Insurance agency,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:f7c843be67e281eb,unknown,,Insurance agency,,,insurance,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:NYC_NY_L:google:cid:5828700512640996947,NYC_NY_L,google:cid:5828700512640996947,NY Dental Insurance Quotes,"2040 Ralph Ave, Brooklyn, NY 11234",business_listings,Insurance agency,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:f7c843be67e281eb,unknown,,Insurance agency,dental,insurance,insurance,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Buffalo_NY_L:google:cid:14624434527722302725,Buffalo_NY_L,google:cid:14624434527722302725,Lighthouse Free Medical Clinic,"34 Benwood Ave, Buffalo, NY 14214",maps_core,Free clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:192e3304f6009b7f,manual_review,Free clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:6100373059996867428,NYC_NY_L,google:cid:6100373059996867428,First Medcare Medical Clinic,"8707 Flatlands Ave, Brooklyn, NY 11236",business_listings,Medical group,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:1fa47dbf03af3215,manual_review,Medical group: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:14788709628859883195,NYC_NY_L,google:cid:14788709628859883195,Medical Practice Administrator,"F.D.R Station, 909 3rd Ave, New York, NY 10150",business_listings,Medical group,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:1fa47dbf03af3215,manual_review,Medical group: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:6563437070851777575,NYC_NY_L,google:cid:6563437070851777575,"King Chong Chan, DMD","622 W 168th St, New York, NY 10032",business_listings,Radiologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:24b84cf81d363dd1,unknown,,Radiologist,dmd,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:LA_CA_L:google:cid:8654275743702524094,LA_CA_L,google:cid:8654275743702524094,Mark Wienberg DDS,"14431 1/2 Ventura Blvd, Sherman Oaks, CA 91423",business_listings,General practitioner,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:2897f4835d55a24e,unknown,,General practitioner,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:7149865794800718825,NYC_NY_L,google:cid:7149865794800718825,Emergency Dentist,"2200 85th St, Brooklyn, NY 11214",business_listings,General practitioner,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:2897f4835d55a24e,unknown,,General practitioner,dentist,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:2393560917753722612,NYC_NY_L,google:cid:2393560917753722612,Epel Lidia M DDS,"165 N Village Ave Apartment 102, Rockville Centre, NY 11570",business_listings,General practitioner,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:2897f4835d55a24e,unknown,,General practitioner,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:Atlanta_GA_L:google:cid:7070886758225630371,Atlanta_GA_L,google:cid:7070886758225630371,Reilly Dental,"1150 Hammond Dr, Atlanta, GA 30328",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:LA_CA_L:google:cid:6765652841990826441,LA_CA_L,google:cid:6765652841990826441,Altadena Dental Center,"2036 Lincoln Ave, Pasadena, CA 91103",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:LA_CA_L:google:cid:16992949408117753400,LA_CA_L,google:cid:16992949408117753400,DENTAL CLINIC LLC,"6933 Santa Monica Blvd, Los Angeles, CA 90038",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:LA_CA_L:google:cid:5575033927774697783,LA_CA_L,google:cid:5575033927774697783,Golden Care Dentistry,"6330 Van Nuys Blvd b, Van Nuys, CA 91401",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dentistry,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:LA_CA_L:google:cid:3671213163963232519,LA_CA_L,google:cid:3671213163963232519,Ladera Dental,"5814 Obama Blvd, Los Angeles, CA 90016",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:Macon_GA_M:google:cid:8002298691966476598,Macon_GA_M,google:cid:8002298691966476598,Ford and Ivey Family Dentistry,"1902 Forsyth St, Macon, GA 31201",business_listings|maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dentistry,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:Macon_GA_M:google:cid:2901706586290473193,Macon_GA_M,google:cid:2901706586290473193,Macon Oral & Maxillofacial Surgery,"2060 Bowman Pk, Macon, GA 31210",business_listings|maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,maxillofacial,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:17004471597383832894,NYC_NY_L,google:cid:17004471597383832894,Clinton Hill Dental,"136 St James Pl, Brooklyn, NY 11238",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:3709896841534179427,NYC_NY_L,google:cid:3709896841534179427,"Dr. Kamran Foroughi, DDS","225 Broadway, New York, NY 10007",maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:13427374556145665831,NYC_NY_L,google:cid:13427374556145665831,"Flushing Dental Implant, Oral & Facial Surgery","134-43 Maple Ave, Flushing, NY 11355",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:13160607927627849612,NYC_NY_L,google:cid:13160607927627849612,NewYork-Presbyterian Ambulatory Care Network - Dentistry - Upper East Side,"525 E 70th St 1st floor, New York, NY 10021",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dentistry,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:15221708422571038946,NYC_NY_L,google:cid:15221708422571038946,Southern Dental of Brooklyn,"9920 4th Ave, Brooklyn, NY 11209",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:829078247034327752,NYC_NY_L,google:cid:829078247034327752,Yeung's Dental Care Pc.,"139 Centre St, New York, NY 10013",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:LA_CA_L:google:cid:15759839424443607988,LA_CA_L,google:cid:15759839424443607988,Dental Diagnostic Imaging Center,"16661 Ventura Blvd Ste 508, Encino, CA 91436",business_listings,Dental radiology,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:43a4472af04e0a96,unknown,,Dental radiology,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:10495702058127544915,NYC_NY_L,google:cid:10495702058127544915,"Daria Vasilyeva, DDS, PhD","51 W 51st St, New York, NY 10019",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:14451968844571406591,NYC_NY_L,google:cid:14451968844571406591,"Daria Vasilyeva, DDS, PhD","622 W 168th St, New York, NY 10032",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:17978388638694044920,NYC_NY_L,google:cid:17978388638694044920,"Daria Vasilyeva, DDS, PhD","1244 Amsterdam Ave, New York, NY 10027",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:2554296775765797210,NYC_NY_L,google:cid:2554296775765797210,"Elizabeth Marie Philipone, DMD","622 W 168th St, New York, NY 10032",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dmd,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:11446915842470457287,NYC_NY_L,google:cid:11446915842470457287,"Khanh Trinh, DMD","622 W 168th St, New York, NY 10032",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dmd,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:17129946386398424374,NYC_NY_L,google:cid:17129946386398424374,"Khanh Trinh, DMD","430 W 116th St, New York, NY 10027",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dmd,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:FortBragg_CA_S:google:cid:7617865913220209419,FortBragg_CA_S,google:cid:7617865913220209419,Medical Office: Adventist Health Mendocino Coast,"721 River Dr Suites A, B, and C, Fort Bragg, CA 95437",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:14633199612108196228,LA_CA_L,google:cid:14633199612108196228,"APLA Health Center, CDU/MLK Medical Campus","1679 E 120th St, Los Angeles, CA 90059",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:16918411909149780023,LA_CA_L,google:cid:16918411909149780023,Atalla Medical Group,"557 N Maclay Ave, San Fernando, CA 91340",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:15622115557296894033,LA_CA_L,google:cid:15622115557296894033,CARE Center at Dignity Health - St. Mary Medical Center,"1040 Elm Ave #200, Long Beach, CA 90813",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:4735854279145758248,LA_CA_L,google:cid:4735854279145758248,"Center for Community Health - JWCH Institute, Inc. Medical Clinic","522 San Pedro St, Los Angeles, CA 90013",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:13003487266611939149,LA_CA_L,google:cid:13003487266611939149,Hispano American Medical Clinic,"6915 Reseda Blvd #1, Reseda, CA 91335",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:10289272141375046777,LA_CA_L,google:cid:10289272141375046777,La Paz Medical Group,"1107 S Alvarado St #102, Los Angeles, CA 90006",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:7141967122788574723,LA_CA_L,google:cid:7141967122788574723,Medical Mission Adventures,"11540 Bonham Ave, Lake View Terrace, CA 91342",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:17324357683997053402,LA_CA_L,google:cid:17324357683997053402,Samaritana Medical Clinic - Alvarado,"510 S Alvarado St, Los Angeles, CA 90057",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:6536021431568363245,LA_CA_L,google:cid:6536021431568363245,Southern California Medical Center Woodland Hills,"20011 Ventura Blvd #1002, Woodland Hills, CA 91364",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:12296415559448636876,LA_CA_L,google:cid:12296415559448636876,Southern California Medical Center | Pico Rivera,"8825 Whittier Blvd, Pico Rivera, CA 90660",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:4568586767535360321,LA_CA_L,google:cid:4568586767535360321,St. John’s Community Health at Compton College,"1111 E Artesia Blvd, Compton, CA 90221",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,school_or_training,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:2631497679054442328,LA_CA_L,google:cid:2631497679054442328,Torrance - Lomita Medical Center,"25043 Narbonne Ave, Lomita, CA 90717",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:5597868241142072050,LA_CA_L,google:cid:5597868241142072050,Urgent Plus Advanced Medical Center,"2904 Theresa Dr #3, Newbury Park, CA 91320",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:3342886849513431181,LA_CA_L,google:cid:3342886849513431181,Vistasol Medical Group,"1000 W Whittier Blvd, Montebello, CA 90640",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:Modesto_CA_M:google:cid:13537947721777705517,Modesto_CA_M,google:cid:13537947721777705517,Golden Valley Health Centers—Medical Clinic,"1717 Las Vegas St Ste 101, Modesto, CA 95358",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:5387079785170282649,NYC_NY_L,google:cid:5387079785170282649,Ahava Medical,"16 Sumner Pl, Brooklyn, NY 11206",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:15683005696867321391,NYC_NY_L,google:cid:15683005696867321391,Boston Road Medical Center,"1262 Boston Rd, Bronx, NY 10456",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:18215599179706511684,NYC_NY_L,google:cid:18215599179706511684,ColumbiaDoctors - Pediatrics,"3959 Broadway, New York, NY 10032",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,pediatrics,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:13229558951120245285,NYC_NY_L,google:cid:13229558951120245285,Efficient Medical Care PC,"168-40 Highland Ave, Jamaica, NY 11432",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:393558853936802593,NYC_NY_L,google:cid:393558853936802593,James Weldon Johnson School-Based Health Center,"176 E 115th St, New York, NY 10029",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,school_or_training,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:17913151909604478536,NYC_NY_L,google:cid:17913151909604478536,Jerome Pediatric PC,"2386 Jerome Ave, Bronx, NY 10468",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,pediatrics,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
